"year","Model","Temperature","RCP"
1997,"CSIRO_MK3_6_0",14.68960762024,8.5
1998,"CSIRO_MK3_6_0",14.08421611786,8.5
1999,"CSIRO_MK3_6_0",15.0210981369,8.5
2000,"CSIRO_MK3_6_0",14.57183742523,8.5
2001,"CSIRO_MK3_6_0",14.42544841766,8.5
2002,"CSIRO_MK3_6_0",14.94843101501,8.5
2003,"CSIRO_MK3_6_0",14.27797889709,8.5
2004,"CSIRO_MK3_6_0",15.38730335236,8.5
2005,"CSIRO_MK3_6_0",15.20991134644,8.5
2006,"CSIRO_MK3_6_0",14.7575340271,8.5
2007,"CSIRO_MK3_6_0",14.35538101196,8.5
2008,"CSIRO_MK3_6_0",14.88658618927,8.5
2009,"CSIRO_MK3_6_0",14.95697689056,8.5
2010,"CSIRO_MK3_6_0",15.23550605774,8.5
2011,"CSIRO_MK3_6_0",15.02457141876,8.5
2012,"CSIRO_MK3_6_0",15.00102329254,8.5
2013,"CSIRO_MK3_6_0",14.82404994965,8.5
2014,"CSIRO_MK3_6_0",14.85318946838,8.5
2015,"CSIRO_MK3_6_0",14.72583770752,8.5
2016,"CSIRO_MK3_6_0",14.4096622467,8.5
2017,"CSIRO_MK3_6_0",14.59585762024,8.5
2018,"CSIRO_MK3_6_0",14.6579656601,8.5
2019,"CSIRO_MK3_6_0",15.0214099884,8.5
2020,"CSIRO_MK3_6_0",15.83461666107,8.5
2021,"CSIRO_MK3_6_0",14.79180145264,8.5
2022,"CSIRO_MK3_6_0",15.365899086,8.5
2023,"CSIRO_MK3_6_0",15.57719230652,8.5
2024,"CSIRO_MK3_6_0",15.27106952667,8.5
2025,"CSIRO_MK3_6_0",15.30817604065,8.5
2026,"CSIRO_MK3_6_0",14.91624450684,8.5
2027,"CSIRO_MK3_6_0",14.63751506805,8.5
2028,"CSIRO_MK3_6_0",14.22621822357,8.5
2029,"CSIRO_MK3_6_0",15.42507839203,8.5
2030,"CSIRO_MK3_6_0",14.92370033264,8.5
2031,"CSIRO_MK3_6_0",15.60819816589,8.5
2032,"CSIRO_MK3_6_0",15.39353466034,8.5
2033,"CSIRO_MK3_6_0",15.90654182434,8.5
2034,"CSIRO_MK3_6_0",15.67196559906,8.5
2035,"CSIRO_MK3_6_0",15.71414756775,8.5
2036,"CSIRO_MK3_6_0",15.922914505,8.5
2037,"CSIRO_MK3_6_0",15.23076343536,8.5
2038,"CSIRO_MK3_6_0",15.31093120575,8.5
2039,"CSIRO_MK3_6_0",15.65228366852,8.5
2040,"CSIRO_MK3_6_0",15.78061389923,8.5
2041,"CSIRO_MK3_6_0",15.15892219543,8.5
2042,"CSIRO_MK3_6_0",15.94610214233,8.5
2043,"CSIRO_MK3_6_0",15.67549610138,8.5
2044,"CSIRO_MK3_6_0",15.0950756073,8.5
2045,"CSIRO_MK3_6_0",16.28850364685,8.5
2046,"CSIRO_MK3_6_0",16.23916625977,8.5
2047,"CSIRO_MK3_6_0",16.4760684967,8.5
2048,"CSIRO_MK3_6_0",16.39843940735,8.5
2049,"CSIRO_MK3_6_0",15.69446849823,8.5
2050,"CSIRO_MK3_6_0",16.49766540527,8.5
2051,"CSIRO_MK3_6_0",15.88458347321,8.5
2052,"CSIRO_MK3_6_0",15.91366386414,8.5
2053,"CSIRO_MK3_6_0",15.67641448975,8.5
2054,"CSIRO_MK3_6_0",16.3746509552,8.5
2055,"CSIRO_MK3_6_0",15.88965892792,8.5
2056,"CSIRO_MK3_6_0",16.13464546204,8.5
2057,"CSIRO_MK3_6_0",16.36706733704,8.5
2058,"CSIRO_MK3_6_0",17.004322052,8.5
2059,"CSIRO_MK3_6_0",16.6422290802,8.5
2060,"CSIRO_MK3_6_0",17.19945716858,8.5
2061,"CSIRO_MK3_6_0",17.04669189453,8.5
2062,"CSIRO_MK3_6_0",17.6276473999,8.5
2063,"CSIRO_MK3_6_0",17.21918106079,8.5
2064,"CSIRO_MK3_6_0",17.97212791443,8.5
2065,"CSIRO_MK3_6_0",16.75678825378,8.5
2066,"CSIRO_MK3_6_0",16.62320518494,8.5
2067,"CSIRO_MK3_6_0",17.12753105164,8.5
2068,"CSIRO_MK3_6_0",17.44563293457,8.5
2069,"CSIRO_MK3_6_0",17.49690628052,8.5
2070,"CSIRO_MK3_6_0",17.0317440033,8.5
2071,"CSIRO_MK3_6_0",17.14529418945,8.5
2072,"CSIRO_MK3_6_0",16.91438674927,8.5
2073,"CSIRO_MK3_6_0",17.61983299255,8.5
2074,"CSIRO_MK3_6_0",17.41235733032,8.5
2075,"CSIRO_MK3_6_0",17.90612411499,8.5
2076,"CSIRO_MK3_6_0",17.73210525513,8.5
2077,"CSIRO_MK3_6_0",17.53347015381,8.5
2078,"CSIRO_MK3_6_0",18.12331008911,8.5
2079,"CSIRO_MK3_6_0",17.57973670959,8.5
2080,"CSIRO_MK3_6_0",17.25783157349,8.5
2081,"CSIRO_MK3_6_0",17.12416648865,8.5
2082,"CSIRO_MK3_6_0",17.53540229797,8.5
2083,"CSIRO_MK3_6_0",17.36374473572,8.5
2084,"CSIRO_MK3_6_0",17.52950668335,8.5
2085,"CSIRO_MK3_6_0",18.19853591919,8.5
2086,"CSIRO_MK3_6_0",17.56379127502,8.5
2087,"CSIRO_MK3_6_0",17.93356323242,8.5
2088,"CSIRO_MK3_6_0",18.52193641663,8.5
2089,"CSIRO_MK3_6_0",18.54160690308,8.5
2090,"CSIRO_MK3_6_0",19.21350479126,8.5
2091,"CSIRO_MK3_6_0",18.44959640503,8.5
2092,"CSIRO_MK3_6_0",18.03483581543,8.5
2093,"CSIRO_MK3_6_0",18.19678115845,8.5
2094,"CSIRO_MK3_6_0",18.57476425171,8.5
2095,"CSIRO_MK3_6_0",18.83675765991,8.5
2096,"CSIRO_MK3_6_0",17.70566558838,8.5
2097,"CSIRO_MK3_6_0",18.41388511658,8.5
2098,"CSIRO_MK3_6_0",18.92436027527,8.5
2099,"CSIRO_MK3_6_0",18.74879074097,8.5
1901,"GFDL_CM3",16.3017578125,8.5
1902,"GFDL_CM3",16.55269813538,8.5
1903,"GFDL_CM3",17.11053466797,8.5
1904,"GFDL_CM3",16.90103912354,8.5
1905,"GFDL_CM3",16.97867965698,8.5
1906,"GFDL_CM3",16.76225852966,8.5
1907,"GFDL_CM3",17.13086128235,8.5
1908,"GFDL_CM3",16.68009567261,8.5
1909,"GFDL_CM3",16.54910087585,8.5
1910,"GFDL_CM3",16.56500244141,8.5
1911,"GFDL_CM3",16.53956222534,8.5
1912,"GFDL_CM3",16.18035125732,8.5
1913,"GFDL_CM3",16.54169464111,8.5
1914,"GFDL_CM3",16.20517158508,8.5
1915,"GFDL_CM3",16.76940917969,8.5
1916,"GFDL_CM3",16.1206035614,8.5
1917,"GFDL_CM3",16.66119194031,8.5
1918,"GFDL_CM3",16.58292198181,8.5
1919,"GFDL_CM3",16.39509773254,8.5
1920,"GFDL_CM3",16.7865524292,8.5
1921,"GFDL_CM3",16.6037197113,8.5
1922,"GFDL_CM3",16.81514549255,8.5
1923,"GFDL_CM3",16.01256752014,8.5
1924,"GFDL_CM3",16.98562049866,8.5
1925,"GFDL_CM3",16.98671340942,8.5
1926,"GFDL_CM3",17.27388572693,8.5
1927,"GFDL_CM3",16.10563087463,8.5
1928,"GFDL_CM3",15.83626651764,8.5
1929,"GFDL_CM3",16.42991828918,8.5
1930,"GFDL_CM3",16.64228439331,8.5
1931,"GFDL_CM3",16.52337646484,8.5
1932,"GFDL_CM3",16.82680892944,8.5
1933,"GFDL_CM3",16.53204727173,8.5
1934,"GFDL_CM3",16.83295059204,8.5
1935,"GFDL_CM3",16.15648651123,8.5
1936,"GFDL_CM3",16.90776062012,8.5
1937,"GFDL_CM3",16.21952056885,8.5
1938,"GFDL_CM3",16.40187644958,8.5
1939,"GFDL_CM3",16.25938034058,8.5
1940,"GFDL_CM3",15.92051315308,8.5
1941,"GFDL_CM3",16.0343208313,8.5
1942,"GFDL_CM3",17.30380821228,8.5
1943,"GFDL_CM3",16.45629692078,8.5
1944,"GFDL_CM3",16.21054077148,8.5
1945,"GFDL_CM3",16.24785423279,8.5
1946,"GFDL_CM3",16.63787269592,8.5
1947,"GFDL_CM3",16.7147731781,8.5
1948,"GFDL_CM3",16.27756309509,8.5
1949,"GFDL_CM3",16.46380233765,8.5
1950,"GFDL_CM3",16.47389030457,8.5
1951,"GFDL_CM3",16.1599521637,8.5
1952,"GFDL_CM3",16.57400894165,8.5
1953,"GFDL_CM3",16.67599105835,8.5
1954,"GFDL_CM3",16.94204711914,8.5
1955,"GFDL_CM3",16.74842071533,8.5
1956,"GFDL_CM3",16.49307632446,8.5
1957,"GFDL_CM3",15.82108020782,8.5
1958,"GFDL_CM3",16.99143028259,8.5
1959,"GFDL_CM3",16.44860839844,8.5
1960,"GFDL_CM3",16.04587364197,8.5
1961,"GFDL_CM3",16.7416934967,8.5
1962,"GFDL_CM3",16.40457725525,8.5
1963,"GFDL_CM3",17.06709098816,8.5
1964,"GFDL_CM3",16.31806755066,8.5
1965,"GFDL_CM3",15.83329391479,8.5
1966,"GFDL_CM3",15.85185909271,8.5
1967,"GFDL_CM3",16.73987960815,8.5
1968,"GFDL_CM3",16.68370819092,8.5
1969,"GFDL_CM3",16.67572212219,8.5
1970,"GFDL_CM3",16.81907463074,8.5
1971,"GFDL_CM3",16.80906867981,8.5
1972,"GFDL_CM3",16.56237602234,8.5
1973,"GFDL_CM3",16.25406837463,8.5
1974,"GFDL_CM3",16.14068222046,8.5
1975,"GFDL_CM3",16.63597869873,8.5
1976,"GFDL_CM3",16.44958877563,8.5
1977,"GFDL_CM3",16.52822875977,8.5
1978,"GFDL_CM3",16.41142082214,8.5
1979,"GFDL_CM3",16.98648262024,8.5
1980,"GFDL_CM3",17.10312080383,8.5
1981,"GFDL_CM3",17.49470329285,8.5
1982,"GFDL_CM3",17.33109474182,8.5
1983,"GFDL_CM3",17.14491462708,8.5
1984,"GFDL_CM3",16.85544776917,8.5
1985,"GFDL_CM3",16.76898002625,8.5
1986,"GFDL_CM3",17.47115898132,8.5
1987,"GFDL_CM3",17.20168304443,8.5
1988,"GFDL_CM3",15.79169750214,8.5
1989,"GFDL_CM3",17.01432609558,8.5
1990,"GFDL_CM3",16.4148273468,8.5
1991,"GFDL_CM3",16.29271507263,8.5
1992,"GFDL_CM3",16.1299533844,8.5
1993,"GFDL_CM3",16.32872009277,8.5
1994,"GFDL_CM3",16.94897842407,8.5
1995,"GFDL_CM3",17.21636009216,8.5
1996,"GFDL_CM3",17.11084938049,8.5
1997,"GFDL_CM3",17.42638397217,8.5
1998,"GFDL_CM3",17.38902282715,8.5
1999,"GFDL_CM3",17.36218833923,8.5
2000,"GFDL_CM3",16.28612136841,8.5
2001,"GFDL_CM3",16.57737922668,8.5
2002,"GFDL_CM3",16.91470146179,8.5
2003,"GFDL_CM3",17.02218818665,8.5
2004,"GFDL_CM3",16.70596504211,8.5
2005,"GFDL_CM3",17.78761672974,8.5
2006,"GFDL_CM3",17.74701309204,8.5
2007,"GFDL_CM3",17.87007522583,8.5
2008,"GFDL_CM3",17.24682807922,8.5
2009,"GFDL_CM3",17.74743270874,8.5
2010,"GFDL_CM3",17.5432510376,8.5
2011,"GFDL_CM3",17.49929046631,8.5
2012,"GFDL_CM3",17.71034812927,8.5
2013,"GFDL_CM3",17.70209693909,8.5
2014,"GFDL_CM3",17.54286193848,8.5
2015,"GFDL_CM3",17.42595672607,8.5
2016,"GFDL_CM3",17.29508972168,8.5
2017,"GFDL_CM3",17.8511505127,8.5
2018,"GFDL_CM3",18.57919692993,8.5
2019,"GFDL_CM3",18.37150764465,8.5
2020,"GFDL_CM3",18.52918052673,8.5
2021,"GFDL_CM3",17.86326599121,8.5
2022,"GFDL_CM3",18.26920509338,8.5
2023,"GFDL_CM3",17.87135124207,8.5
2024,"GFDL_CM3",17.82453155518,8.5
2025,"GFDL_CM3",18.22140884399,8.5
2026,"GFDL_CM3",18.64545059204,8.5
2027,"GFDL_CM3",18.04137039185,8.5
2028,"GFDL_CM3",18.04309654236,8.5
2029,"GFDL_CM3",17.90802764893,8.5
2030,"GFDL_CM3",18.01349639893,8.5
2031,"GFDL_CM3",18.27436447144,8.5
2032,"GFDL_CM3",18.96490287781,8.5
2033,"GFDL_CM3",18.51081466675,8.5
2034,"GFDL_CM3",18.63759040833,8.5
2035,"GFDL_CM3",17.79790496826,8.5
2036,"GFDL_CM3",17.92700958252,8.5
2037,"GFDL_CM3",18.13380622864,8.5
2038,"GFDL_CM3",17.88227844238,8.5
2039,"GFDL_CM3",18.25523948669,8.5
2040,"GFDL_CM3",18.49522018433,8.5
2041,"GFDL_CM3",18.96065711975,8.5
2042,"GFDL_CM3",18.80034828186,8.5
2043,"GFDL_CM3",18.64492416382,8.5
2044,"GFDL_CM3",18.68295288086,8.5
2045,"GFDL_CM3",18.45106124878,8.5
2046,"GFDL_CM3",18.74068832397,8.5
2047,"GFDL_CM3",18.14132499695,8.5
2048,"GFDL_CM3",18.54964447021,8.5
2049,"GFDL_CM3",18.8760433197,8.5
2050,"GFDL_CM3",19.09620666504,8.5
2051,"GFDL_CM3",19.86592102051,8.5
2052,"GFDL_CM3",19.86522865295,8.5
2053,"GFDL_CM3",19.79985237122,8.5
2054,"GFDL_CM3",19.8362865448,8.5
2055,"GFDL_CM3",19.59938240051,8.5
2056,"GFDL_CM3",19.3859577179,8.5
2057,"GFDL_CM3",19.82790374756,8.5
2058,"GFDL_CM3",19.95925712585,8.5
2059,"GFDL_CM3",19.90997123718,8.5
2060,"GFDL_CM3",19.8386592865,8.5
2061,"GFDL_CM3",19.28420448303,8.5
2062,"GFDL_CM3",19.27370071411,8.5
2063,"GFDL_CM3",19.88777542114,8.5
2064,"GFDL_CM3",19.80461883545,8.5
2065,"GFDL_CM3",20.14703559875,8.5
2066,"GFDL_CM3",20.46521759033,8.5
2067,"GFDL_CM3",20.66968345642,8.5
2068,"GFDL_CM3",20.46819496155,8.5
2069,"GFDL_CM3",20.17787742615,8.5
2070,"GFDL_CM3",20.79982566833,8.5
2071,"GFDL_CM3",20.76134109497,8.5
2072,"GFDL_CM3",20.37441253662,8.5
2073,"GFDL_CM3",20.6803817749,8.5
2074,"GFDL_CM3",20.53776550293,8.5
2075,"GFDL_CM3",20.82131385803,8.5
2076,"GFDL_CM3",20.56674385071,8.5
2077,"GFDL_CM3",20.55137062073,8.5
2078,"GFDL_CM3",20.61314582825,8.5
2079,"GFDL_CM3",20.64055633545,8.5
2080,"GFDL_CM3",20.38506507874,8.5
2081,"GFDL_CM3",21.05919647217,8.5
2082,"GFDL_CM3",21.15229034424,8.5
2083,"GFDL_CM3",21.11052894592,8.5
2084,"GFDL_CM3",21.19751358032,8.5
2085,"GFDL_CM3",21.25294494629,8.5
2086,"GFDL_CM3",21.14300346375,8.5
2087,"GFDL_CM3",20.93448448181,8.5
2088,"GFDL_CM3",21.29438591003,8.5
2089,"GFDL_CM3",20.99035835266,8.5
2090,"GFDL_CM3",21.88662719727,8.5
2091,"GFDL_CM3",21.78567504883,8.5
2092,"GFDL_CM3",21.46157836914,8.5
2093,"GFDL_CM3",21.56400871277,8.5
2094,"GFDL_CM3",21.4612159729,8.5
2095,"GFDL_CM3",21.73449897766,8.5
2096,"GFDL_CM3",21.69805908203,8.5
2097,"GFDL_CM3",21.97427749634,8.5
2098,"GFDL_CM3",21.96374511719,8.5
2099,"GFDL_CM3",21.73923683167,8.5
1901,"GFDL_ESM2G",15.78060722351,8.5
1902,"GFDL_ESM2G",15.71294212341,8.5
1903,"GFDL_ESM2G",16.00601196289,8.5
1904,"GFDL_ESM2G",15.47661304474,8.5
1905,"GFDL_ESM2G",15.82627105713,8.5
1906,"GFDL_ESM2G",15.83547306061,8.5
1907,"GFDL_ESM2G",15.22260189056,8.5
1908,"GFDL_ESM2G",15.26333236694,8.5
1909,"GFDL_ESM2G",16.13388633728,8.5
1910,"GFDL_ESM2G",15.67163944244,8.5
1911,"GFDL_ESM2G",16.07482528687,8.5
1912,"GFDL_ESM2G",15.60554885864,8.5
1913,"GFDL_ESM2G",15.61724281311,8.5
1914,"GFDL_ESM2G",15.64956378937,8.5
1915,"GFDL_ESM2G",16.0374584198,8.5
1916,"GFDL_ESM2G",15.69589042664,8.5
1917,"GFDL_ESM2G",15.987200737,8.5
1918,"GFDL_ESM2G",15.84686946869,8.5
1919,"GFDL_ESM2G",16.42798995972,8.5
1920,"GFDL_ESM2G",16.09118461609,8.5
1921,"GFDL_ESM2G",16.21960067749,8.5
1922,"GFDL_ESM2G",16.29435539246,8.5
1923,"GFDL_ESM2G",16.33476638794,8.5
1924,"GFDL_ESM2G",15.20068359375,8.5
1925,"GFDL_ESM2G",15.33548927307,8.5
1926,"GFDL_ESM2G",15.3271074295,8.5
1927,"GFDL_ESM2G",15.02937984467,8.5
1928,"GFDL_ESM2G",14.92264461517,8.5
1929,"GFDL_ESM2G",14.85790061951,8.5
1930,"GFDL_ESM2G",15.46847820282,8.5
1931,"GFDL_ESM2G",16.02450370789,8.5
1932,"GFDL_ESM2G",16.01562309265,8.5
1933,"GFDL_ESM2G",16.03707695007,8.5
1934,"GFDL_ESM2G",15.52775859833,8.5
1935,"GFDL_ESM2G",16.31450080872,8.5
1936,"GFDL_ESM2G",16.52005195618,8.5
1937,"GFDL_ESM2G",16.37841415405,8.5
1938,"GFDL_ESM2G",16.26134109497,8.5
1939,"GFDL_ESM2G",15.99882316589,8.5
1940,"GFDL_ESM2G",15.52661132812,8.5
1941,"GFDL_ESM2G",16.02912902832,8.5
1942,"GFDL_ESM2G",16.00158500671,8.5
1943,"GFDL_ESM2G",16.13782501221,8.5
1944,"GFDL_ESM2G",16.13121032715,8.5
1945,"GFDL_ESM2G",16.0095615387,8.5
1946,"GFDL_ESM2G",15.60275554657,8.5
1947,"GFDL_ESM2G",15.44026756287,8.5
1948,"GFDL_ESM2G",15.54972839355,8.5
1949,"GFDL_ESM2G",15.91753578186,8.5
1950,"GFDL_ESM2G",15.81970310211,8.5
1951,"GFDL_ESM2G",15.77353286743,8.5
1952,"GFDL_ESM2G",15.63303852081,8.5
1953,"GFDL_ESM2G",15.70235443115,8.5
1954,"GFDL_ESM2G",15.48190784454,8.5
1955,"GFDL_ESM2G",16.11747932434,8.5
1956,"GFDL_ESM2G",16.26701164246,8.5
1957,"GFDL_ESM2G",15.73445987701,8.5
1958,"GFDL_ESM2G",16.05771255493,8.5
1959,"GFDL_ESM2G",15.56440448761,8.5
1960,"GFDL_ESM2G",15.8445558548,8.5
1961,"GFDL_ESM2G",14.68954849243,8.5
1962,"GFDL_ESM2G",15.61765575409,8.5
1963,"GFDL_ESM2G",15.45559024811,8.5
1964,"GFDL_ESM2G",15.01642894745,8.5
1965,"GFDL_ESM2G",15.64603805542,8.5
1966,"GFDL_ESM2G",15.73235797882,8.5
1967,"GFDL_ESM2G",15.67572689056,8.5
1968,"GFDL_ESM2G",15.51616764069,8.5
1969,"GFDL_ESM2G",15.47524833679,8.5
1970,"GFDL_ESM2G",16.11693000793,8.5
1971,"GFDL_ESM2G",16.25397109985,8.5
1972,"GFDL_ESM2G",15.48764038086,8.5
1973,"GFDL_ESM2G",15.79331207275,8.5
1974,"GFDL_ESM2G",15.52914714813,8.5
1975,"GFDL_ESM2G",15.79634571075,8.5
1976,"GFDL_ESM2G",15.62138748169,8.5
1977,"GFDL_ESM2G",14.67561244965,8.5
1978,"GFDL_ESM2G",15.41321182251,8.5
1979,"GFDL_ESM2G",15.94324302673,8.5
1980,"GFDL_ESM2G",15.57347774506,8.5
1981,"GFDL_ESM2G",15.00447177887,8.5
1982,"GFDL_ESM2G",15.84434127808,8.5
1983,"GFDL_ESM2G",15.54463005066,8.5
1984,"GFDL_ESM2G",15.55966472626,8.5
1985,"GFDL_ESM2G",16.12181663513,8.5
1986,"GFDL_ESM2G",15.54152393341,8.5
1987,"GFDL_ESM2G",16.34238815308,8.5
1988,"GFDL_ESM2G",16.22786521912,8.5
1989,"GFDL_ESM2G",16.36529922485,8.5
1990,"GFDL_ESM2G",16.60951805115,8.5
1991,"GFDL_ESM2G",16.4373550415,8.5
1992,"GFDL_ESM2G",15.86293315887,8.5
1993,"GFDL_ESM2G",15.51704216003,8.5
1994,"GFDL_ESM2G",16.06367683411,8.5
1995,"GFDL_ESM2G",15.50038051605,8.5
1996,"GFDL_ESM2G",16.33451271057,8.5
1997,"GFDL_ESM2G",15.64502811432,8.5
1998,"GFDL_ESM2G",16.50210762024,8.5
1999,"GFDL_ESM2G",16.33741188049,8.5
2000,"GFDL_ESM2G",16.24882125854,8.5
2001,"GFDL_ESM2G",16.02345657349,8.5
2002,"GFDL_ESM2G",16.5852355957,8.5
2003,"GFDL_ESM2G",16.1291847229,8.5
2004,"GFDL_ESM2G",16.36623191833,8.5
2005,"GFDL_ESM2G",16.70316505432,8.5
2006,"GFDL_ESM2G",16.90870857239,8.5
2007,"GFDL_ESM2G",17.24465751648,8.5
2008,"GFDL_ESM2G",17.07250785828,8.5
2009,"GFDL_ESM2G",16.16785240173,8.5
2010,"GFDL_ESM2G",17.04970932007,8.5
2011,"GFDL_ESM2G",16.63765716553,8.5
2012,"GFDL_ESM2G",16.75905799866,8.5
2013,"GFDL_ESM2G",16.56612014771,8.5
2014,"GFDL_ESM2G",17.54833602905,8.5
2015,"GFDL_ESM2G",16.81520271301,8.5
2016,"GFDL_ESM2G",16.34781455994,8.5
2017,"GFDL_ESM2G",16.66254615784,8.5
2018,"GFDL_ESM2G",17.0935382843,8.5
2019,"GFDL_ESM2G",16.5896282196,8.5
2020,"GFDL_ESM2G",15.87073516846,8.5
2021,"GFDL_ESM2G",17.10404014587,8.5
2022,"GFDL_ESM2G",16.30068778992,8.5
2023,"GFDL_ESM2G",16.89602851868,8.5
2024,"GFDL_ESM2G",17.33129310608,8.5
2025,"GFDL_ESM2G",17.67226219177,8.5
2026,"GFDL_ESM2G",17.62437057495,8.5
2027,"GFDL_ESM2G",16.63931274414,8.5
2028,"GFDL_ESM2G",16.9921245575,8.5
2029,"GFDL_ESM2G",17.01084709167,8.5
2030,"GFDL_ESM2G",16.50454139709,8.5
2031,"GFDL_ESM2G",17.00567245483,8.5
2032,"GFDL_ESM2G",17.26959991455,8.5
2033,"GFDL_ESM2G",17.3716545105,8.5
2034,"GFDL_ESM2G",17.02637481689,8.5
2035,"GFDL_ESM2G",17.47865486145,8.5
2036,"GFDL_ESM2G",16.92296791077,8.5
2037,"GFDL_ESM2G",17.50549507141,8.5
2038,"GFDL_ESM2G",16.48446464539,8.5
2039,"GFDL_ESM2G",16.86743545532,8.5
2040,"GFDL_ESM2G",16.77717018127,8.5
2041,"GFDL_ESM2G",17.47720527649,8.5
2042,"GFDL_ESM2G",17.18935394287,8.5
2043,"GFDL_ESM2G",17.63598632812,8.5
2044,"GFDL_ESM2G",17.77889633179,8.5
2045,"GFDL_ESM2G",17.51216506958,8.5
2046,"GFDL_ESM2G",17.65558052063,8.5
2047,"GFDL_ESM2G",17.4368019104,8.5
2048,"GFDL_ESM2G",17.31009674072,8.5
2049,"GFDL_ESM2G",17.3887348175,8.5
2050,"GFDL_ESM2G",17.78739547729,8.5
2051,"GFDL_ESM2G",18.36834526062,8.5
2052,"GFDL_ESM2G",17.97840499878,8.5
2053,"GFDL_ESM2G",17.8700428009,8.5
2054,"GFDL_ESM2G",17.04337310791,8.5
2055,"GFDL_ESM2G",17.47445487976,8.5
2056,"GFDL_ESM2G",17.73442840576,8.5
2057,"GFDL_ESM2G",17.08785247803,8.5
2058,"GFDL_ESM2G",17.87009620667,8.5
2059,"GFDL_ESM2G",18.11912345886,8.5
2060,"GFDL_ESM2G",18.00796508789,8.5
2061,"GFDL_ESM2G",17.68579101562,8.5
2062,"GFDL_ESM2G",18.23449325562,8.5
2063,"GFDL_ESM2G",18.42971229553,8.5
2064,"GFDL_ESM2G",18.3266658783,8.5
2065,"GFDL_ESM2G",18.6145401001,8.5
2066,"GFDL_ESM2G",17.51001930237,8.5
2067,"GFDL_ESM2G",18.19015312195,8.5
2068,"GFDL_ESM2G",18.7138671875,8.5
2069,"GFDL_ESM2G",18.51360321045,8.5
2070,"GFDL_ESM2G",18.62276077271,8.5
2071,"GFDL_ESM2G",18.60157012939,8.5
2072,"GFDL_ESM2G",17.94710350037,8.5
2073,"GFDL_ESM2G",18.71702003479,8.5
2074,"GFDL_ESM2G",18.02475547791,8.5
2075,"GFDL_ESM2G",17.87592887878,8.5
2076,"GFDL_ESM2G",17.49477577209,8.5
2077,"GFDL_ESM2G",18.64686393738,8.5
2078,"GFDL_ESM2G",18.20832633972,8.5
2079,"GFDL_ESM2G",18.53420639038,8.5
2080,"GFDL_ESM2G",18.42958450317,8.5
2081,"GFDL_ESM2G",19.23622131348,8.5
2082,"GFDL_ESM2G",19.46212005615,8.5
2083,"GFDL_ESM2G",18.9285068512,8.5
2084,"GFDL_ESM2G",19.2551574707,8.5
2085,"GFDL_ESM2G",19.2362537384,8.5
2086,"GFDL_ESM2G",19.52984619141,8.5
2087,"GFDL_ESM2G",18.76722717285,8.5
2088,"GFDL_ESM2G",19.25853347778,8.5
2089,"GFDL_ESM2G",18.99601173401,8.5
2090,"GFDL_ESM2G",19.12028121948,8.5
2091,"GFDL_ESM2G",18.7153301239,8.5
2092,"GFDL_ESM2G",18.75511169434,8.5
2093,"GFDL_ESM2G",19.95084762573,8.5
2094,"GFDL_ESM2G",19.17286872864,8.5
2095,"GFDL_ESM2G",19.33692741394,8.5
2096,"GFDL_ESM2G",19.26814460754,8.5
2097,"GFDL_ESM2G",19.27446556091,8.5
2098,"GFDL_ESM2G",19.60256195068,8.5
2099,"GFDL_ESM2G",20.08280754089,8.5
1901,"GFDL_ESM2M",15.40787506104,8.5
1902,"GFDL_ESM2M",15.06525039673,8.5
1903,"GFDL_ESM2M",15.00685596466,8.5
1904,"GFDL_ESM2M",15.20263385773,8.5
1905,"GFDL_ESM2M",15.17374992371,8.5
1906,"GFDL_ESM2M",15.38611030579,8.5
1907,"GFDL_ESM2M",15.45675945282,8.5
1908,"GFDL_ESM2M",15.43316173553,8.5
1909,"GFDL_ESM2M",15.54505443573,8.5
1910,"GFDL_ESM2M",15.03104686737,8.5
1911,"GFDL_ESM2M",15.42545700073,8.5
1912,"GFDL_ESM2M",15.30886650085,8.5
1913,"GFDL_ESM2M",14.9455871582,8.5
1914,"GFDL_ESM2M",15.05663394928,8.5
1915,"GFDL_ESM2M",15.45675468445,8.5
1916,"GFDL_ESM2M",15.1535282135,8.5
1917,"GFDL_ESM2M",15.58898735046,8.5
1918,"GFDL_ESM2M",15.15177822113,8.5
1919,"GFDL_ESM2M",15.49336719513,8.5
1920,"GFDL_ESM2M",15.3898191452,8.5
1921,"GFDL_ESM2M",15.52964115143,8.5
1922,"GFDL_ESM2M",15.15338230133,8.5
1923,"GFDL_ESM2M",14.78742408752,8.5
1924,"GFDL_ESM2M",14.82237434387,8.5
1925,"GFDL_ESM2M",14.87210178375,8.5
1926,"GFDL_ESM2M",15.75306797028,8.5
1927,"GFDL_ESM2M",14.99452495575,8.5
1928,"GFDL_ESM2M",15.24308013916,8.5
1929,"GFDL_ESM2M",15.67190074921,8.5
1930,"GFDL_ESM2M",15.28627967834,8.5
1931,"GFDL_ESM2M",15.6356086731,8.5
1932,"GFDL_ESM2M",15.38610839844,8.5
1933,"GFDL_ESM2M",15.52874851227,8.5
1934,"GFDL_ESM2M",16.58948516846,8.5
1935,"GFDL_ESM2M",15.67859172821,8.5
1936,"GFDL_ESM2M",15.1884469986,8.5
1937,"GFDL_ESM2M",15.19784164429,8.5
1938,"GFDL_ESM2M",15.50632953644,8.5
1939,"GFDL_ESM2M",15.45527553558,8.5
1940,"GFDL_ESM2M",14.88277053833,8.5
